item_id,item_name,item_price
2290,Canned Soft Drink,$1.25 
2291,Chicken Burrito,$10.98 
2292,Chicken Bowl,$8.75 
2293,Chips,$2.15 
2294,Bottled Water,$1.50 
2295,Chicken Bowl,$8.75 
2296,Chips and Tomatillo Green Chili Salsa,$2.95 
2297,Canned Soft Drink,$1.25 
2298,Carnitas Soft Tacos,$9.25 
2299,Carnitas Soft Tacos,$9.25 
2300,Chicken Burrito,$8.49 
2301,Chips and Roasted Chili-Corn Salsa,$2.39 
2302,Chicken Burrito,$8.75 
2303,Chips and Guacamole,$4.45 
2304,Steak Burrito,$9.25 
2305,Chicken Bowl,$8.75 
2306,Chicken Bowl,$8.75 
2307,Chicken Bowl,$8.75 
2308,Steak Bowl,$9.25 
2309,Chicken Bowl,$8.75 
2310,Steak Burrito,$9.25 
2311,Chicken Burrito,$8.75 
2312,Chicken Bowl,$8.75 
2313,Chicken Bowl,$8.75 
2314,Chicken Salad Bowl,$8.75 
2315,Steak Bowl,$9.25 
2316,Chicken Burrito,$8.75 
2317,Steak Bowl,$9.25 
2318,Chicken Bowl,$8.75 
2319,Steak Bowl,$9.25 
2320,Chicken Burrito,$8.75 
2321,Chicken Bowl,$8.75 
2322,Chicken Bowl,$8.75 
2323,Barbacoa Burrito,$9.25 
2324,Chicken Burrito,$8.75 
2325,Steak Bowl,$9.25 
2326,Veggie Bowl,$8.75 
2327,Steak Burrito,$8.99 
2328,Steak Burrito,$8.99 
2329,Chicken Bowl,$8.75 
2330,Chips and Tomatillo Red Chili Salsa,$2.95 
2331,Canned Soft Drink,$1.25 
2332,Steak Bowl,$11.75 
2333,Bottled Water,$1.50 
2334,Chicken Bowl,$11.25 
2335,Chicken Bowl,$11.25 
2336,Chicken Bowl,$8.75 
2337,Bottled Water,$1.50 
2338,Chips,$2.15 
2339,Chicken Bowl,$16.98 
2340,Steak Bowl,$11.75 
2341,Bottled Water,$1.50 
2342,Chicken Bowl,$8.75 
2343,Chips,$4.30 
2344,Bottled Water,$1.50 
2345,Chicken Burrito,$8.75 
2346,Chips and Roasted Chili Corn Salsa,$2.95 
2347,Canned Soft Drink,$1.25 
2348,Canned Soft Drink,$1.25 
2349,Steak Burrito,$9.25 
2350,Chips and Guacamole,$4.45 
2351,Chicken Bowl,$11.25 
2352,Chicken Burrito,$8.75 
2353,Chips and Guacamole,$4.45 
2354,Chicken Bowl,$8.75 
2355,Chips,$2.15 
2356,Canned Soft Drink,$1.25 
2357,Chicken Bowl,$10.98 
2358,Side of Chips,$1.69 
2359,Chicken Burrito,$8.75 
2360,Canned Soft Drink,$1.25 
2361,Chicken Bowl,$8.75 
2362,Canned Soft Drink,$1.25 
2363,Chicken Bowl,$11.25 
2364,Chicken Burrito,$8.75 
2365,Chicken Bowl,$8.75 
2366,Chicken Burrito,$8.49 
2367,Side of Chips,
2368,Carnitas Bowl,$9.25 
2369,Steak Burrito,$11.75 
2370,Chicken Bowl,$8.49 
2371,Chips and Roasted Chili-Corn Salsa,$2.39 
2372,Barbacoa Bowl,$9.25 
2373,Chips and Roasted Chili Corn Salsa,$2.95 
2374,6 Pack Soft Drink,$6.49 
2375,Chicken Crispy Tacos,$8.75 
2376,Veggie Bowl,$8.75 
2377,Steak Burrito,$9.25 
2378,Chicken Bowl,$8.75 
2379,Nantucket Nectar,$6.78 
2380,Steak Burrito,$17.98 
2381,Nantucket Nectar,$3.39 
2382,Carnitas Burrito,$11.75 
2383,Chicken Bowl,$11.25 
2384,Veggie Soft Tacos,$8.75 
2385,Chips and Guacamole,$4.45 
2386,Steak Bowl,$11.75 
2387,Steak Bowl,$9.25 
2388,Chicken Burrito,$8.75 
2389,6 Pack Soft Drink,$6.49 
2390,Steak Burrito,$8.99 
2391,Chips and Fresh Tomato Salsa,$2.39 
2392,Veggie Bowl,$8.75 
2393,Chicken Burrito,$11.25 
2394,Steak Burrito,$11.75 
2395,Chips and Guacamole,$4.45 
2396,Chicken Bowl,$8.75 
2397,Chips,$2.15 
2398,Barbacoa Burrito,$9.25 
2399,Barbacoa Bowl,$9.25 
2400,Barbacoa Burrito,$9.25 
2401,Steak Salad Bowl,$11.89 
2402,Steak Bowl,$11.75 
2403,Chicken Salad Bowl,$11.25 
2404,Carnitas Bowl,$9.25 
2405,Steak Burrito,$9.25 
2406,Chicken Bowl,$8.75 
2407,Chicken Bowl,$8.75 
2408,Chicken Bowl,$8.49 
2409,Side of Chips,$1.69 
2410,Bottled Water,$1.09 
2411,Chicken Bowl,$11.25 
2412,Bottled Water,$1.50 
2413,Chicken Burrito,$11.25 
2414,Chicken Burrito,$11.25 
2415,Steak Bowl,$11.75 
2416,Bottled Water,$1.50 
2417,Chicken Burrito,$8.49 
2418,Steak Crispy Tacos,$8.99 
2419,Chicken Salad Bowl,$22.50 
2420,Chicken Burrito,$8.75 
2421,Chips,$4.30 
2422,Chicken Crispy Tacos,$8.75 
2423,Chicken Salad Bowl,$11.25 
2424,Chips,$2.15 
2425,Veggie Burrito,$11.25 
2426,Chips and Tomatillo Red Chili Salsa,$2.95 
2427,Chips and Guacamole,$4.45 
2428,Chicken Bowl,$11.25 
2429,Chicken Bowl,$8.49 
2430,Nantucket Nectar,$3.39 
2431,Chips and Fresh Tomato Salsa,$2.39 
2432,Steak Bowl,$11.75 
2433,Chips,$2.15 
2434,Barbacoa Soft Tacos,$11.75 
2435,Steak Burrito,$8.99 
2436,Chips and Fresh Tomato Salsa,$2.39 
2437,Chicken Bowl,$8.75 
2438,Steak Burrito,$11.75 
2439,Steak Salad Bowl,$11.89 
2440,Canned Soft Drink,$1.25 
2441,Bottled Water,$7.50 
2442,Barbacoa Salad Bowl,$11.89 
2443,Canned Soda,$1.09 
2444,Veggie Bowl,$8.49 
2445,Chips and Fresh Tomato Salsa,$2.39 
2446,Chicken Bowl,$8.75 
2447,Chicken Burrito,$8.75 
2448,Chicken Bowl,
2449,Chicken Bowl,$8.75 
2450,Steak Soft Tacos,$9.25 
2451,Chicken Bowl,$11.25 
2452,Chicken Bowl,$8.75 
2453,Chips and Guacamole,$8.90 
2454,Carnitas Burrito,$9.25 
2455,Chicken Soft Tacos,$8.75 
2456,Chicken Burrito,$8.75 
2457,Steak Bowl,$11.75 
2458,Bottled Water,$3.00 
2459,Bottled Water,$1.50 
2460,Chicken Bowl,$11.25 
2461,Steak Crispy Tacos,$11.75 
2462,Barbacoa Burrito,$8.99 
2463,Chicken Burrito,$10.98 
2464,Chips and Guacamole,$4.45 
2465,Chicken Soft Tacos,$8.75 
2466,Chips,$2.15 
2467,Steak Burrito,$9.25 
2468,Chicken Burrito,$11.25 
2469,Chips and Guacamole,$4.45 
2470,Side of Chips,$1.69 
2471,Veggie Bowl,$10.98 
2472,Steak Bowl,$9.25 
2473,Steak Bowl,$11.75 
2474,Steak Burrito,$9.25 
2475,Chips and Guacamole,$4.45 
2476,Chicken Bowl,$10.98 
2477,Chips and Guacamole,$3.99 
2478,Chicken Bowl,$8.49 
2479,Canned Soft Drink,$1.25 
2480,Steak Burrito,$9.25 
2481,Chips and Guacamole,$4.45 
2482,Veggie Burrito,$10.98 
2483,Chicken Bowl,$8.75 
2484,Chicken Bowl,$8.75 
2485,Steak Burrito,$11.75 
2486,Chicken Burrito,$11.25 
2487,Chicken Bowl,$8.49 
2488,Carnitas Bowl,$11.48 
2489,Chips and Guacamole,$4.45 
2490,Canned Soft Drink,$1.25 
2491,Chicken Burrito,$11.25 
2492,Steak Burrito,$8.99 
2493,Canned Soda,$1.09 
2494,Chips and Fresh Tomato Salsa,$2.39 
2495,Chicken Bowl,$11.25 
2496,Chips,$2.15 
2497,Chicken Bowl,$8.75 
2498,Chips and Guacamole,$4.45 
2499,Chicken Burrito,$8.49 
2500,Side of Chips,$1.69 
2501,Chicken Burrito,$10.98 
2502,Side of Chips,$1.69 
2503,Steak Burrito,$9.25 
2504,Chips and Guacamole,$4.45 
2505,Chicken Bowl,$11.25 
2506,Chicken Soft Tacos,$8.75 
2507,Chicken Crispy Tacos,$11.25 
2508,Steak Burrito,$11.75 
2509,Chicken Soft Tacos,$11.25 
2510,Chicken Bowl,$22.50 
2511,Chicken Bowl,$8.49 
2512,Chips and Fresh Tomato Salsa,$2.39 
2513,Canned Soft Drink,$2.50 
2514,Chicken Soft Tacos,$8.75 
2515,Chicken Crispy Tacos,$8.75 
2516,Steak Burrito,$9.25 
2517,Barbacoa Bowl,$9.25 
2518,Chicken Bowl,$11.25 
2519,Steak Burrito,$8.99 
2520,Canned Soda,$1.09 
2521,Barbacoa Burrito,$8.99 
2522,Side of Chips,$1.69 
2523,Carnitas Burrito,$11.75 
2524,Canned Soft Drink,$1.25 
2525,Chicken Bowl,$21.96 
2526,Chicken Burrito,$8.75 
2527,Chips,
2528,Canned Soft Drink,$1.25 
2529,Chicken Soft Tacos,$8.75 
2530,Veggie Bowl,$11.25 
2531,Steak Bowl,$9.25 
2532,Chicken Burrito,$11.25 
2533,Chicken Bowl,$8.75 
2534,Chicken Burrito,$8.75 
2535,Chicken Burrito,$11.25 
2536,Chips,$2.15 
2537,Carnitas Bowl,$8.99 
2538,Canned Soda,$1.09 
2539,Side of Chips,$1.69 
2540,Chicken Bowl,$8.75 
2541,Chips,$2.15 
2542,Canned Soft Drink,$1.25 
2543,Chicken Bowl,$8.49 
2544,Canned Soda,$1.09 
2545,Bottled Water,$1.09 
2546,Side of Chips,$1.69 
2547,Carnitas Bowl,$11.48 
2548,Chicken Bowl,$8.49 
2549,Chicken Crispy Tacos,$8.49 
2550,Chips and Tomatillo-Red Chili Salsa,$4.78 
2551,Carnitas Soft Tacos,$9.25 
2552,Canned Soft Drink,$1.25 
2553,Canned Soft Drink,$1.25 
2554,Canned Soft Drink,$1.25 
2555,Chicken Bowl,$11.25 
2556,Chicken Crispy Tacos,$11.25 
2557,Carnitas Bowl,$11.75 
2558,Chips and Guacamole,$4.45 
2559,Chicken Bowl,$11.25 
2560,Chips and Guacamole,$4.45 
2561,Steak Burrito,$8.99 
2562,Canned Soda,$1.09 
2563,Chicken Salad Bowl,$11.25 
2564,Chips,$2.15 
2565,Veggie Bowl,$11.25 
2566,Steak Bowl,$9.25 
2567,Carnitas Bowl,$11.75 
2568,Veggie Bowl,$11.25 
2569,Chicken Bowl,$11.25 
2570,Steak Bowl,$9.25 
2571,Chips and Fresh Tomato Salsa,$2.95 
2572,Chicken Burrito,$11.25 
2573,Chips and Guacamole,$4.45 
2574,Chicken Bowl,$8.75 
2575,Chips and Tomatillo Red Chili Salsa,$2.95 
2576,Chips and Tomatillo Red Chili Salsa,$2.95 
2577,Chicken Bowl,$11.25 
2578,Bottled Water,$1.50 
2579,Chicken Burrito,$10.98 
2580,Chicken Bowl,$16.98 
2581,Carnitas Burrito,$18.50 
2582,Chicken Bowl,$10.98 
2583,Chips and Guacamole,$3.99 
2584,Canned Soda,$1.09 
2585,Barbacoa Burrito,$9.25 
2586,Carnitas Burrito,$9.25 
2587,Chicken Burrito,$8.75 
2588,Chips and Guacamole,$4.45 
2589,Chicken Burrito,$17.50 
2590,Chicken Bowl,$8.75 
2591,Chips and Guacamole,$4.45 
2592,Chicken Bowl,$8.75 
2593,Canned Soft Drink,$1.25 
2594,Chips and Guacamole,$4.45 
2595,Steak Burrito,$9.25 
2596,Chicken Burrito,$8.75 
2597,Chicken Bowl,$8.75 
2598,Chicken Burrito,$17.50 
2599,Chips and Guacamole,$4.45 
2600,Steak Salad Bowl,$9.39 
2601,Canned Soft Drink,$1.25 
2602,Chips and Roasted Chili Corn Salsa,$2.95 
2603,Chicken Bowl,$11.25 
2604,Chicken Crispy Tacos,$8.75 
2605,Veggie Burrito,$8.75 
2606,Chicken Bowl,$11.25 
2607,Chips,$2.15 
2608,Chips and Guacamole,$8.90 
2609,Chicken Bowl,$11.25 
2610,Carnitas Salad Bowl,$11.89 
2611,Chicken Bowl,$10.98 
2612,Chicken Burrito,$11.25 
2613,Chips and Guacamole,$4.45 
2614,Chicken Bowl,$11.25 
2615,Chicken Salad Bowl,$11.25 
2616,Chicken Bowl,$8.49 
2617,Chicken Burrito,$10.98 
2618,Chicken Burrito,$8.49 
2619,Izze,$3.39 
2620,Barbacoa Bowl,$9.25 
2621,Chicken Bowl,$8.75 
2622,Chips and Tomatillo Red Chili Salsa,$2.95 
2623,Bottled Water,$3.00 
2624,Steak Salad Bowl,$9.39 
2625,Steak Burrito,$11.75 
2626,Chips and Fresh Tomato Salsa,$2.95 
2627,Bottled Water,$1.50 
2628,Chicken Bowl,$11.25 
2629,Steak Crispy Tacos,$11.75 
2630,Chicken Bowl,$8.75 
2631,Chips,$2.15 
2632,Bottled Water,$1.50 
2633,Chicken Burrito,$8.49 
2634,Izze,$3.39 
2635,Steak Bowl,$11.75 
2636,Canned Soft Drink,$1.25 
2637,Chicken Burrito,$17.50 
2638,Veggie Burrito,$11.25 
2639,Canned Soft Drink,$1.25 
2640,Chicken Burrito,$8.75 
2641,Chips and Tomatillo Green Chili Salsa,$2.95 
2642,Canned Soft Drink,$1.25 
2643,Chicken Burrito,$11.25 
2644,Steak Bowl,$11.75 
2645,Chips and Guacamole,$13.35 
2646,Chicken Bowl,$11.25 
2647,Carnitas Bowl,$11.75 
2648,Chicken Burrito,$11.25 
2649,Chicken Burrito,$11.25 
2650,Chips and Guacamole,$4.45 
2651,Chicken Crispy Tacos,$11.25 
2652,Chicken Burrito,$8.49 
2653,Nantucket Nectar,$3.39 
2654,Steak Soft Tacos,$9.25 
2655,Chips and Tomatillo Green Chili Salsa,$2.95 
2656,Chips and Tomatillo-Green Chili Salsa,$4.78 
2657,Chips and Fresh Tomato Salsa,$2.39 
2658,Chips and Guacamole,$3.99 
2659,Steak Burrito,$8.99 
2660,Barbacoa Burrito,$8.99 
2661,Chicken Soft Tacos,$11.25 
2662,Chicken Soft Tacos,$11.25 
2663,Chicken Bowl,$8.75 
2664,Chicken Bowl,$11.25 
2665,Chips and Tomatillo Red Chili Salsa,$2.95 
2666,Chips and Guacamole,$4.45 
2667,Barbacoa Bowl,$9.25 
2668,Chicken Crispy Tacos,$8.75 
2669,Chips and Guacamole,$4.45 
2670,Chicken Burrito,$8.49 
2671,Chicken Soft Tacos,$8.49 
2672,Chicken Bowl,$10.98 
2673,Veggie Bowl,$10.98 
2674,Chips and Guacamole,$3.99 
2675,Steak Burrito,$11.75 
2676,Chicken Burrito,$8.75 
2677,Steak Bowl,$11.75 
2678,Chips and Guacamole,$4.45 
2679,Bottled Water,$1.50 
2680,Canned Soft Drink,$1.25 
2681,Chicken Burrito,$8.49 
2682,Chicken Burrito,$8.49 
2683,Veggie Salad Bowl,$8.75 
2684,Chicken Bowl,$8.75 
2685,Veggie Burrito,$8.75 
2686,Carnitas Burrito,$9.25 
2687,Chicken Burrito,$8.75 
2688,Chips and Fresh Tomato Salsa,$2.95 
2689,Canned Soft Drink,$1.25 
2690,Chicken Burrito,$11.25 
2691,Bottled Water,$1.50 
2692,Chicken Burrito,$11.25 
2693,Chips and Guacamole,$4.45 
2694,Steak Burrito,$9.25 
2695,Chicken Soft Tacos,$8.75 
2696,Chicken Burrito,$8.75 
2697,Carnitas Burrito,$9.25 
2698,Chicken Burrito,$8.75 
2699,Chips and Guacamole,$4.45 
2700,Bottled Water,$1.50 
2701,Chicken Bowl,
2702,Chicken Bowl,$8.75 
2703,Chicken Burrito,$8.49 
2704,Side of Chips,$1.69 
2705,Chicken Bowl,$8.75 
2706,Chips,$2.15 
2707,Barbacoa Burrito,$9.25 
2708,Chips,$2.15 
2709,Bottled Water,$1.50 
2710,Chicken Bowl,$11.25 
2711,Steak Bowl,$11.75 
2712,Chips,$2.15 
2713,6 Pack Soft Drink,$6.49 
2714,Steak Burrito,$9.25 
2715,Carnitas Soft Tacos,$9.25 
2716,Chicken Bowl,$11.25 
2717,Chicken Bowl,$11.25 
2718,Barbacoa Burrito,$11.75 
2719,Carnitas Bowl,$11.75 
2720,Steak Burrito,$11.75 
2721,Chicken Burrito,$11.25 
2722,Chicken Burrito,$8.75 
2723,Chips,$2.15 
2724,Canned Soft Drink,$1.25 
2725,Carnitas Bowl,$11.75 
2726,Steak Bowl,$9.25 
2727,Chicken Burrito,$11.25 
2728,Chicken Salad Bowl,$8.75 
2729,Chips and Fresh Tomato Salsa,$5.90 
2730,Chicken Burrito,$8.75 
2731,Chips and Guacamole,$4.45 
2732,Steak Soft Tacos,$9.25 
2733,Carnitas Bowl,$9.25 
2734,Chips and Guacamole,$4.45 
2735,Chicken Burrito,$11.25 
2736,Chips and Guacamole,$4.45 
2737,Chicken Burrito,$11.25 
2738,Chicken Bowl,$8.75 
2739,Chips,$2.15 
2740,Steak Salad Bowl,$11.89 
2741,Chicken Bowl,$11.25 
2742,Chicken Bowl,$8.75 
2743,Chips and Tomatillo Red Chili Salsa,$2.95 
2744,Bottled Water,$1.50 
2745,Chicken Burrito,$8.75 
2746,Chips,$4.30 
2747,Chicken Bowl,$8.75 
2748,Chicken Bowl,$11.25 
2749,Barbacoa Bowl,$11.75 
2750,Steak Bowl,$11.75 
2751,Chips,$2.15 
2752,Chicken Burrito,$11.25 
2753,Steak Bowl,$8.99 
2754,Bottled Water,$1.09 
2755,Veggie Burrito,$8.49 
2756,Veggie Salad,$8.49 
2757,Chicken Burrito,$8.49 
2758,Izze,$3.39 
2759,Steak Burrito,$8.99 
2760,Chicken Bowl,$10.98 
2761,Chips and Guacamole,$3.99 
2762,Barbacoa Bowl,$11.75 
2763,Chips,$2.15 
2764,Chicken Soft Tacos,$8.75 
2765,Chips and Guacamole,$4.45 
2766,Canned Soft Drink,$2.50 
2767,Steak Burrito,$11.48 
2768,Canned Soda,$1.09 
2769,Chicken Burrito,$8.49 
2770,Chicken Burrito,$8.49 
2771,Chicken Bowl,$16.98 
2772,Chips and Guacamole,$3.99 
2773,Veggie Bowl,$10.98 
2774,Canned Soda,$1.09 
2775,Chicken Burrito,
2776,Chips and Fresh Tomato Salsa,$2.95 
2777,Chicken Bowl,$8.75 
2778,Chicken Burrito,$8.75 
2779,Chips and Fresh Tomato Salsa,$2.95 
2780,Barbacoa Soft Tacos,$9.25 
2781,Chicken Bowl,$11.25 
2782,Chips,$2.15 
2783,Steak Burrito,$9.25 
2784,Chips and Guacamole,$4.45 
2785,Chips and Guacamole,$4.45 
2786,Barbacoa Burrito,$9.25 
2787,Barbacoa Crispy Tacos,$11.75 
2788,Steak Bowl,$11.75 
2789,Chips,$2.15 
2790,Carnitas Burrito,$9.25 
2791,Chicken Burrito,$8.75 
2792,Chicken Burrito,$11.25 
2793,6 Pack Soft Drink,$6.49 
2794,Chicken Bowl,$8.75 
2795,Veggie Bowl,$11.25 
2796,Chips and Fresh Tomato Salsa,$2.95 
2797,Chicken Burrito,$10.98 
2798,Chips and Guacamole,$3.99 
2799,Bottled Water,$1.50 
2800,Barbacoa Bowl,$9.25 
2801,Chips,$2.15 
2802,Chicken Soft Tacos,$8.75 
2803,Veggie Bowl,$11.25 
2804,Steak Salad Bowl,$11.89 
2805,Chips and Guacamole,$4.45 
2806,Bottled Water,$1.50 
2807,Canned Soft Drink,$1.25 
2808,Chicken Bowl,$8.75 
2809,Chicken Bowl,$8.75 
2810,Chips and Guacamole,$4.45 
2811,Chicken Bowl,$11.25 
2812,Steak Crispy Tacos,$11.75 
2813,Chicken Bowl,$8.49 
2814,Canned Soda,$1.09 
2815,Bottled Water,$1.09 
2816,Side of Chips,$1.69 
2817,Steak Burrito,$8.99 
2818,Nantucket Nectar,$3.39 
2819,Steak Burrito,$8.99 
2820,Side of Chips,$1.69 
2821,Chicken Burrito,$8.49 
2822,Steak Burrito,$8.99 
2823,Bottled Water,$3.27 
2824,Steak Burrito,$8.99 
2825,Steak Burrito,$8.99 
2826,Canned Soda,$1.09 
2827,Chicken Bowl,$10.98 
2828,Side of Chips,$1.69 
2829,Chips and Guacamole,$3.99 
2830,Chicken Soft Tacos,$8.49 
2831,Canned Soda,$1.09 
2832,Chicken Burrito,$8.75 
2833,Chicken Burrito,$8.75 
2834,Steak Burrito,$11.75 
2835,Chicken Burrito,$8.75 
2836,Steak Burrito,$9.25 
2837,Chicken Bowl,$8.75 
2838,Nantucket Nectar,$3.39 
2839,Steak Burrito,$8.99 
2840,Steak Soft Tacos,$8.99 
2841,Chips and Fresh Tomato Salsa,$2.39 
2842,Steak Crispy Tacos,$9.25 
2843,Chicken Bowl,$8.75 
2844,Steak Soft Tacos,$9.25 
2845,Steak Burrito,$9.25 
2846,Steak Burrito,$8.99 
2847,Chips and Guacamole,$3.99 
2848,Chips and Tomatillo-Green Chili Salsa,$2.39 
2849,Veggie Burrito,$8.49 
2850,Canned Soda,$1.09 
2851,Veggie Soft Tacos,$8.49 
2852,Steak Burrito,$8.99 
2853,Nantucket Nectar,$3.39 
2854,Chicken Soft Tacos,$11.25 
2855,Canned Soft Drink,$1.25 
2856,Steak Bowl,$8.99 
2857,Chips and Guacamole,$3.99 
2858,Chicken Salad Bowl,$8.75 
2859,Chips and Guacamole,$8.90 
2860,6 Pack Soft Drink,$6.49 
2861,Chicken Burrito,$8.75 
2862,Steak Crispy Tacos,$9.25 
2863,Chicken Salad Bowl,$11.25 
2864,Chicken Bowl,$11.25 
2865,Chicken Burrito,$11.25 
2866,Canned Soft Drink,$1.25 
2867,Chicken Bowl,$8.75 
2868,Steak Bowl,$9.25 
2869,Chips and Guacamole,$4.45 
2870,Canned Soft Drink,$1.25 
2871,Chicken Burrito,$8.75 
2872,Canned Soft Drink,$1.25 
2873,Chips,$2.15 
2874,Steak Crispy Tacos,$17.98 
2875,Steak Burrito,$8.99 
2876,Chicken Bowl,$8.75 
2877,Chips and Tomatillo Red Chili Salsa,$2.95 
2878,Canned Soft Drink,$1.25 
2879,Steak Soft Tacos,$11.75 
2880,Bottled Water,$1.50 
2881,Bottled Water,$1.50 
2882,Chicken Burrito,$8.75 
2883,Chicken Salad Bowl,$8.75 
2884,Carnitas Burrito,$11.08 
2885,Steak Burrito,$8.99 
2886,Side of Chips,$1.69 
2887,Carnitas Bowl,$8.99 
2888,Side of Chips,$1.69 
2889,Chicken Burrito,$10.98 
2890,Chips and Guacamole,$3.99 
2891,Izze,$3.39 
2892,Steak Bowl,$11.75 
2893,Chips,$2.15 
2894,Steak Burrito,$11.75 
2895,Chips and Fresh Tomato Salsa,$2.95 
2896,Chicken Bowl,$8.75 
2897,Chicken Salad Bowl,$8.75 
2898,Carnitas Soft Tacos,$11.75 
2899,Chicken Bowl,$11.25 
2900,Steak Burrito,$11.75 
2901,Chicken Burrito,$11.25 
2902,Chips and Guacamole,$4.45 
2903,Veggie Bowl,$11.25 
2904,Canned Soft Drink,$1.25 
2905,Canned Soda,
2906,Canned Soda,$2.18 
2907,Chips and Roasted Chili-Corn Salsa,$2.39 
2908,Chicken Crispy Tacos,$8.49 
2909,Steak Burrito,$8.99 
2910,Chips and Fresh Tomato Salsa,$2.39 
2911,Veggie Burrito,$11.25 
2912,Chicken Crispy Tacos,$8.75 
2913,Carnitas Bowl,$11.75 
2914,Carnitas Bowl,$11.75 
2915,Chicken Bowl,$11.25 
2916,Chips and Guacamole,$4.45 
2917,Chips,$2.15 
2918,Chicken Bowl,$8.19 
2919,Chicken Bowl,$10.58 
2920,Chips and Guacamole,$4.45 
2921,Steak Bowl,$9.25 
2922,Bottled Water,$1.09 
2923,Steak Bowl,$8.99 
2924,Chicken Burrito,$11.25 
2925,Bottled Water,$1.50 
2926,Carnitas Bowl,$8.99 
2927,Chips and Guacamole,$3.99 
2928,Chips and Guacamole,$4.45 
2929,Steak Bowl,$11.75 
2930,Chips,$2.15 
2931,Chicken Bowl,$11.25 
2932,Chicken Soft Tacos,$8.75 
2933,Chips and Guacamole,$4.45 
2934,Chicken Burrito,$8.75 
2935,Barbacoa Burrito,$9.25 
2936,Chips,$6.45 
2937,Chicken Bowl,$8.75 
2938,Chicken Salad Bowl,$11.25 
2939,Veggie Bowl,$11.25 
2940,Chicken Bowl,$8.75 
2941,Steak Bowl,$11.75 
2942,Chicken Bowl,$21.96 
2943,Steak Burrito,$8.99 
2944,Side of Chips,$5.07 
2945,Chicken Bowl,$8.49 
2946,Steak Burrito,$9.25 
2947,Chicken Burrito,$11.25 
2948,Chips and Guacamole,$4.45 
2949,Nantucket Nectar,$3.39 
2950,Chicken Burrito,$8.49 
2951,Carnitas Burrito,$8.99 
2952,Chicken Bowl,$8.49 
2953,Chicken Burrito,$17.50 
2954,Steak Burrito,$22.96 
2955,Chicken Bowl,$8.75 
2956,Chicken Bowl,$11.25 
2957,Steak Salad Bowl,$11.89 
2958,Chicken Bowl,$11.25 
2959,Chicken Bowl,$8.49 
2960,Side of Chips,$1.69 
2961,Canned Soda,$1.09 
2962,Barbacoa Burrito,$8.99 
2963,Steak Crispy Tacos,$8.99 
2964,Steak Burrito,$9.25 
2965,Chicken Crispy Tacos,$8.75 
2966,Barbacoa Burrito,$9.25 
2967,Chips and Roasted Chili Corn Salsa,$2.95 
2968,Chicken Salad,$8.49 
2969,Chips and Guacamole,$3.99 
2970,Steak Bowl,$8.99 
2971,Chicken Bowl,$8.49 
2972,Chips and Tomatillo-Red Chili Salsa,$7.17 
2973,Chicken Bowl,$8.49 
2974,Steak Bowl,$8.99 
2975,Chicken Burrito,$17.50 
2976,Steak Bowl,$9.25 
2977,Steak Bowl,$9.25 
2978,Chicken Burrito,$11.25 
2979,Canned Soft Drink,$1.25 
2980,Carnitas Bowl,$8.99 
2981,Bottled Water,$1.09 
2982,Chicken Bowl,$8.75 
2983,Chips and Guacamole,$4.45 
2984,Chicken Bowl,$11.25 
2985,Chips,$2.15 
2986,Barbacoa Burrito,$11.75 
2987,Chicken Bowl,$11.25 
2988,Chicken Salad Bowl,$11.25 
2989,Chicken Salad Bowl,$8.75 
2990,Chicken Burrito,$8.75 
2991,Chips and Guacamole,$4.45 
2992,Canned Soft Drink,$1.25 
2993,Steak Burrito,$11.75 
2994,Steak Burrito,$11.75 
2995,Canned Soft Drink,$2.50 
2996,Veggie Salad,$8.49 
2997,Steak Burrito,$8.99 
2998,Bottled Water,$2.18 
2999,Chicken Bowl,$11.25 
3000,Chips and Guacamole,$4.45 
3001,Chicken Salad Bowl,$11.25 
3002,Steak Bowl,$11.75 
3003,Chicken Bowl,$8.49 
3004,Carnitas Bowl,$8.99 
3005,Side of Chips,$1.69 
3006,Canned Soda,$1.09 
3007,Steak Bowl,$8.99 
3008,Barbacoa Burrito,$8.99 
3009,Chicken Bowl,$11.25 
3010,6 Pack Soft Drink,$6.49 
3011,Chicken Bowl,$11.25 
3012,Chicken Bowl,$8.75 
3013,Chips and Guacamole,$4.45 
3014,Steak Burrito,$8.99 
3015,Side of Chips,$1.69 
3016,Steak Bowl,$11.48 
3017,Barbacoa Bowl,$11.75 
3018,Canned Soft Drink,$2.50 
3019,Chicken Bowl,$8.49 
3020,Canned Soda,$1.09 
3021,Bottled Water,$1.09 
3022,Side of Chips,$1.69 
3023,Chicken Bowl,$8.49 
3024,Chips and Roasted Chili-Corn Salsa,$2.39 
3025,Barbacoa Bowl,$11.75 
3026,Canned Soft Drink,$1.25 
3027,Chicken Burrito,$8.49 
3028,Side of Chips,$1.69 
3029,Veggie Burrito,$8.49 
3030,Side of Chips,$1.69 
3031,Barbacoa Burrito,$11.75 
3032,Chips and Guacamole,$4.45 
3033,Chicken Salad Bowl,$8.75 
3034,Chicken Bowl,$8.75 
3035,Chips and Guacamole,$4.45 
3036,Veggie Burrito,$8.75 
3037,Veggie Burrito,$11.25 
3038,Chicken Bowl,$11.25 
3039,Chicken Bowl,$8.75 
3040,Chips and Guacamole,$7.98 
3041,Chicken Crispy Tacos,$8.49 
3042,Bottled Water,$1.09 
3043,Chicken Soft Tacos,$8.49 
3044,Chips and Guacamole,$3.99 
